,FLARE_TYPE,COINCIDENCE,SAVNCPP_1,SAVNCPP_2,SAVNCPP_3,SAVNCPP_4,SAVNCPP_5
2196,N,False,1487400000000.0,1446900000000.0,1429800000000.0,1125600000000.0,1657500000000.0
2197,N,False,745060000000.0,735360000000.0,908980000000.0,1057900000000.0,328530000000.0
2198,N,False,1379300000000.0,2496200000000.0,2368100000000.0,1915000000000.0,2566600000000.0
2199,N,False,2773200000000.0,2541100000000.0,2524200000000.0,2173400000000.0,3533100000000.0
2200,N,False,5445000000000.0,6495000000000.0,7721400000000.0,5066900000000.0,7471000000000.0
2201,N,False,1957200000000.0,2376300000000.0,1237300000000.0,2047800000000.0,2493600000000.0
2202,N,False,1038000000000.0,930290000000.0,851780000000.0,699830000000.0,574700000000.0
2203,N,False,1981500000000.0,2326900000000.0,2345300000000.0,1760300000000.0,1589100000000.0
2204,N,False,809570000000.0,699620000000.0,694960000000.0,460880000000.0,452180000000.0
2205,N,False,27100000000000.0,25470000000000.0,26069000000000.0,25847000000000.0,25930000000000.0
2206,N,False,3109600000000.0,2939200000000.0,3280900000000.0,3717400000000.0,3725600000000.0
2207,N,False,720630000000.0,1090300000000.0,627850000000.0,738930000000.0,771530000000.0
2208,N,False,4362800000000.0,4750300000000.0,4748200000000.0,3571300000000.0,4311300000000.0
2209,N,False,1010800000000.0,1074600000000.0,1334100000000.0,1243700000000.0,1133200000000.0
2210,N,False,545450000000.0,242210000000.0,365300000000.0,182300000000.0,817690000000.0
2211,N,False,1074600000000.0,1334100000000.0,1243700000000.0,1133200000000.0,1094100000000.0
2212,N,False,46411000000.0,35721000000.0,137410000000.0,179410000000.0,94902000000.0
2213,N,False,687200000000.0,423400000000.0,561320000000.0,672270000000.0,972590000000.0
2214,N,False,11367000000000.0,11372000000000.0,12020000000000.0,11887000000000.0,11288000000000.0
2215,N,False,687360000000.0,1050200000000.0,1596800000000.0,1643800000000.0,1331800000000.0
2216,N,False,780740000000.0,726730000000.0,612450000000.0,170000000000.0,274410000000.0
2217,N,False,5778100000000.0,7944600000000.0,8522900000000.0,8570400000000.0,8471600000000.0
2218,N,False,1192900000000.0,763000000000.0,926050000000.0,873390000000.0,1387500000000.0
2219,N,False,1447200000000.0,731550000000.0,957310000000.0,2153500000000.0,841610000000.0
2220,N,False,5206400000000.0,5052900000000.0,3853000000000.0,3345000000000.0,4115800000000.0
2221,N,False,910350000000.0,1697900000000.0,614820000000.0,1010000000000.0,1227600000000.0
2222,N,False,3175400000000.0,3103300000000.0,3580500000000.0,3853400000000.0,3713300000000.0
2223,N,False,816500000000.0,698870000000.0,440330000000.0,756430000000.0,1148200000000.0
2224,N,False,506250000000.0,403280000000.0,469950000000.0,393450000000.0,519340000000.0
2225,N,False,826510000000.0,434670000000.0,543330000000.0,460890000000.0,1037000000000.0
2226,N,False,4657000000000.0,5362500000000.0,5614300000000.0,5426300000000.0,6220800000000.0
2227,N,False,2311700000000.0,3054400000000.0,2205000000000.0,2051100000000.0,2804600000000.0
2228,N,False,5080700000000.0,4642600000000.0,4253000000000.0,6056500000000.0,4915600000000.0
2229,N,False,14906000000.0,719620000000.0,271650000000.0,398860000000.0,164630000000.0
2230,N,False,3443200000000.0,4768000000000.0,4783100000000.0,4846200000000.0,3953100000000.0
2231,N,False,247890000000.0,394150000000.0,399920000000.0,255260000000.0,470210000000.0
2232,N,False,335020000000.0,156960000000.0,135020000000.0,201610000000.0,283330000000.0
2233,N,False,1870200000000.0,1866500000000.0,1491700000000.0,987650000000.0,1058100000000.0
2234,N,False,6795200000000.0,7110600000000.0,6515300000000.0,6772000000000.0,6370500000000.0
2235,N,False,1493500000000.0,1824000000000.0,1603900000000.0,1518700000000.0,1613100000000.0
2236,N,False,843830000000.0,685390000000.0,602190000000.0,637960000000.0,144200000000.0
2237,N,False,11924000000000.0,12179000000000.0,11849000000000.0,11441000000000.0,13533000000000.0
2238,N,False,1563400000000.0,1915500000000.0,1802600000000.0,2791800000000.0,2136400000000.0
2239,N,False,923410000000.0,760730000000.0,1116500000000.0,881170000000.0,1177000000000.0
2240,N,False,21374000000000.0,20650000000000.0,20717000000000.0,20823000000000.0,21077000000000.0
2241,N,False,765140000000.0,751320000000.0,1053400000000.0,624140000000.0,616610000000.0
2242,N,False,1794900000000.0,2676500000000.0,2382100000000.0,2615000000000.0,2467200000000.0
2243,N,False,4356000000000.0,4072500000000.0,3950500000000.0,3947200000000.0,3187500000000.0
2244,N,False,717070000000.0,832620000000.0,532380000000.0,751840000000.0,759460000000.0
2245,N,False,545150000000.0,685030000000.0,638970000000.0,602370000000.0,380180000000.0
2246,N,False,32682000000000.0,33528000000000.0,36057000000000.0,33676000000000.0,32531000000000.0
2247,N,False,798830000000.0,544710000000.0,818630000000.0,734430000000.0,924190000000.0
2248,N,False,1196100000000.0,1308300000000.0,1224700000000.0,982370000000.0,851460000000.0
2249,N,False,6032600000000.0,5717400000000.0,4353800000000.0,5321700000000.0,5326000000000.0
2250,N,False,592410000000.0,711120000000.0,2095500000000.0,477660000000.0,593950000000.0
2251,N,False,603760000000.0,678830000000.0,694280000000.0,629830000000.0,738370000000.0
2252,N,False,6035900000000.0,6870800000000.0,6114000000000.0,6772800000000.0,6779500000000.0
2253,N,False,1422800000000.0,2029700000000.0,763340000000.0,1875800000000.0,1532800000000.0
2254,N,False,3491700000000.0,3927800000000.0,3647300000000.0,3541300000000.0,3463500000000.0
2255,N,False,856160000000.0,1673500000000.0,2139300000000.0,1541000000000.0,1467900000000.0
2256,N,False,1780800000000.0,2021700000000.0,1942500000000.0,2092800000000.0,1218700000000.0
2257,N,False,47960000000.0,76954000000.0,227190000000.0,242120000000.0,119170000000.0
2258,N,False,3563900000000.0,2936500000000.0,3568700000000.0,2274500000000.0,1849100000000.0
2259,N,False,6736000000000.0,4568700000000.0,6033600000000.0,6470100000000.0,6168700000000.0
2260,N,False,804370000000.0,687470000000.0,973360000000.0,442530000000.0,576720000000.0
2261,N,False,2162500000000.0,1499000000000.0,1696700000000.0,1151000000000.0,1402700000000.0
2262,N,False,128750000000.0,429090000000.0,188170000000.0,122680000000.0,160800000000.0
2263,N,False,1047700000000.0,1330200000000.0,1688900000000.0,1091400000000.0,1322300000000.0
2264,N,False,351450000000.0,285270000000.0,549640000000.0,1013000000000.0,791130000000.0
2265,N,False,142970000000.0,26517000000.0,455200000000.0,306830000000.0,586310000000.0
2266,N,False,739550000000.0,705470000000.0,1285500000000.0,1200800000000.0,1178400000000.0
2267,N,False,6124500000000.0,7515000000000.0,6500100000000.0,6860500000000.0,8269600000000.0
2268,N,False,2474700000000.0,3026000000000.0,3461800000000.0,3183900000000.0,3122000000000.0
2269,N,False,2474700000000.0,3026000000000.0,3461800000000.0,3183900000000.0,3122000000000.0
2270,N,False,2540200000000.0,2444900000000.0,2574000000000.0,2458500000000.0,2422000000000.0
2271,N,False,820880000000.0,440440000000.0,801160000000.0,974740000000.0,685970000000.0
2272,N,False,433400000000.0,570300000000.0,561900000000.0,690020000000.0,441380000000.0
2273,N,False,773300000000.0,685310000000.0,407470000000.0,1133400000000.0,973790000000.0
2274,N,False,2724900000000.0,2882700000000.0,2997600000000.0,3040900000000.0,3136200000000.0
2275,N,False,1017000000000.0,690890000000.0,953690000000.0,933050000000.0,1236500000000.0
2276,N,False,693330000000.0,728790000000.0,600100000000.0,964000000000.0,991350000000.0
2277,N,False,1593700000000.0,1528700000000.0,2560200000000.0,1519100000000.0,4059200000000.0
2278,N,False,1025000000000.0,974680000000.0,909000000000.0,878220000000.0,1295600000000.0
2279,N,False,939930000000.0,709020000000.0,612960000000.0,791280000000.0,501320000000.0
2280,N,False,2997500000000.0,2258000000000.0,3525100000000.0,2851200000000.0,3049900000000.0
2281,N,False,1223500000000.0,577340000000.0,469580000000.0,1092700000000.0,735120000000.0
2282,N,False,566210000000.0,580880000000.0,727560000000.0,656470000000.0,682910000000.0
2283,N,False,678140000000.0,522480000000.0,597940000000.0,695450000000.0,616170000000.0
2284,N,False,713550000000.0,1464800000000.0,1136400000000.0,623130000000.0,476010000000.0
2285,N,False,1738800000000.0,1557300000000.0,831490000000.0,1487800000000.0,545760000000.0
2286,N,False,1925300000000.0,1495100000000.0,790910000000.0,816320000000.0,1083800000000.0
2287,N,False,944730000000.0,1361600000000.0,1486400000000.0,506170000000.0,1295600000000.0
2288,N,False,1156900000000.0,1097000000000.0,1380400000000.0,1451200000000.0,1925300000000.0
2289,N,False,753900000000.0,1136000000000.0,783790000000.0,792530000000.0,1036900000000.0
2290,N,False,4520000000000.0,4615000000000.0,4380900000000.0,3251700000000.0,2718200000000.0
2291,N,False,4694000000000.0,4817000000000.0,5447800000000.0,5337500000000.0,6021100000000.0
2292,N,False,1257800000000.0,891590000000.0,779110000000.0,976520000000.0,1142500000000.0
2293,N,False,2615700000000.0,2917200000000.0,2287600000000.0,2426200000000.0,2834100000000.0
2294,N,False,459390000000.0,363920000000.0,376270000000.0,472390000000.0,726560000000.0
2295,N,False,1979000000000.0,2067000000000.0,2319800000000.0,2417000000000.0,1368800000000.0
2296,N,False,4244900000000.0,4057600000000.0,3522100000000.0,3151100000000.0,3183600000000.0
2297,N,False,5814400000000.0,4662100000000.0,3300300000000.0,3437900000000.0,3573000000000.0
2298,N,False,2812100000000.0,2699500000000.0,2785700000000.0,2371700000000.0,3097900000000.0
2299,N,False,578920000000.0,378700000000.0,616470000000.0,675060000000.0,215890000000.0
2300,N,False,299120000000.0,302380000000.0,385110000000.0,96838000000.0,157430000000.0
2301,N,False,320220000000.0,578390000000.0,685610000000.0,307770000000.0,396290000000.0
2302,N,False,682520000000.0,388740000000.0,1079000000000.0,1964000000000.0,1286800000000.0
2303,N,False,446050000000.0,399690000000.0,500140000000.0,414160000000.0,470650000000.0
2304,N,False,2242000000000.0,2890600000000.0,1736300000000.0,2982300000000.0,2627200000000.0
2305,N,False,273890000000.0,574210000000.0,451720000000.0,585840000000.0,473780000000.0
2306,N,False,5797400000000.0,5322900000000.0,5908900000000.0,6343700000000.0,6339700000000.0
2307,N,False,1841400000000.0,2314600000000.0,2027300000000.0,2484800000000.0,2798000000000.0
2308,N,False,289220000000.0,360450000000.0,474140000000.0,651960000000.0,241550000000.0
2309,N,False,5043800000000.0,4046900000000.0,5199700000000.0,5276800000000.0,4195600000000.0
2310,N,False,461920000000.0,276160000000.0,563590000000.0,678780000000.0,432980000000.0
2311,N,False,3220000000000.0,3558000000000.0,3835200000000.0,4042500000000.0,3697700000000.0
2312,N,False,2098200000000.0,1996400000000.0,1485800000000.0,2219800000000.0,1551900000000.0
2313,N,False,259750000000.0,144720000000.0,172060000000.0,61065000000.0,56805000000.0
2314,N,False,978810000000.0,1053700000000.0,1037500000000.0,1183800000000.0,1205000000000.0
2315,N,False,355400000000.0,157330000000.0,350300000000.0,224730000000.0,178570000000.0
2316,N,False,530190000000.0,397940000000.0,577170000000.0,880800000000.0,488810000000.0
2317,N,False,367020000000.0,384730000000.0,385150000000.0,306410000000.0,365050000000.0
2318,N,False,537220000000.0,304110000000.0,104260000000.0,314740000000.0,254190000000.0
2319,N,False,128160000000.0,81146000000.0,239990000000.0,60637000000.0,473190000000.0
2320,N,False,27697000000.0,1811400000.0,109150000000.0,70046000000.0,32662000000.0
2321,N,False,1210500000000.0,1339200000000.0,1434200000000.0,1405000000000.0,1590800000000.0
2322,N,False,585580000000.0,704390000000.0,566440000000.0,430470000000.0,508330000000.0
2323,N,False,341590000000.0,237010000000.0,514720000000.0,296510000000.0,304740000000.0
2324,N,False,24667000000.0,15090000000.0,48963000000.0,86150000000.0,47370000000.0
2325,N,False,517500000000.0,659240000000.0,378320000000.0,512290000000.0,321550000000.0
2326,N,False,542570000000.0,517780000000.0,687930000000.0,892790000000.0,728410000000.0
2327,N,False,2868300000000.0,3495700000000.0,3366000000000.0,3678200000000.0,3462900000000.0
2328,N,False,545090000000.0,418840000000.0,503860000000.0,581190000000.0,635100000000.0
2329,N,False,1461600000000.0,1856000000000.0,2430300000000.0,1885200000000.0,1705400000000.0
2330,N,False,463000000000.0,763940000000.0,379140000000.0,456280000000.0,885430000000.0
2331,N,False,6799400000000.0,8039800000000.0,8034900000000.0,8265300000000.0,8161100000000.0
2332,N,False,6799400000000.0,8039800000000.0,8034900000000.0,8265300000000.0,8161100000000.0
2333,N,False,6799400000000.0,8039800000000.0,8034900000000.0,8265300000000.0,8161100000000.0
2334,N,False,3854100000000.0,4152300000000.0,3555800000000.0,3121800000000.0,3191600000000.0
2335,N,False,1675300000000.0,1096300000000.0,1121700000000.0,1545000000000.0,1232700000000.0
2336,N,False,1832300000000.0,2350000000000.0,1634200000000.0,1352700000000.0,994920000000.0
2337,N,False,2060700000000.0,2337600000000.0,989070000000.0,1504500000000.0,1597000000000.0
2338,N,False,982930000000.0,735980000000.0,940170000000.0,1692400000000.0,1222600000000.0
2339,N,False,1368600000000.0,1170100000000.0,1161900000000.0,1241900000000.0,1011900000000.0
2340,N,False,372050000000.0,273930000000.0,165100000000.0,367510000000.0,296050000000.0
2341,N,False,638230000000.0,780200000000.0,650100000000.0,1049900000000.0,716670000000.0
2342,N,False,518680000000.0,573430000000.0,1096000000000.0,763210000000.0,1227200000000.0
2343,N,False,47983000000.0,124750000000.0,135320000000.0,257200000000.0,75044000000.0
2344,N,False,708140000000.0,539900000000.0,703350000000.0,1049400000000.0,871780000000.0
2345,N,False,1384900000000.0,1435800000000.0,1021100000000.0,1015400000000.0,933550000000.0
2346,N,False,1045100000000.0,827730000000.0,1058200000000.0,1334900000000.0,1307500000000.0
2347,N,False,787870000000.0,1125800000000.0,1225200000000.0,1303800000000.0,1726200000000.0
2348,N,False,1658300000000.0,2922100000000.0,1735900000000.0,1821900000000.0,1934100000000.0
2349,N,False,621220000000.0,771840000000.0,695560000000.0,590710000000.0,416310000000.0
2350,N,False,1809800000000.0,1542800000000.0,1155600000000.0,1433000000000.0,898310000000.0
2351,N,False,4915500000000.0,5232600000000.0,4666800000000.0,4277700000000.0,4121600000000.0
2352,N,False,397050000000.0,503920000000.0,671230000000.0,552290000000.0,601690000000.0
2353,N,False,207410000000.0,304440000000.0,241030000000.0,260520000000.0,135020000000.0
2354,N,False,1540900000000.0,1481600000000.0,1497500000000.0,951600000000.0,869230000000.0
2355,N,False,2886700000000.0,1451600000000.0,1387100000000.0,2772100000000.0,3313300000000.0
2356,N,False,255480000000.0,95238000000.0,294790000000.0,143660000000.0,271260000000.0
2357,N,False,204700000000.0,465380000000.0,259730000000.0,329300000000.0,333330000000.0
2358,N,False,448550000000.0,653110000000.0,572110000000.0,704390000000.0,568720000000.0
2359,N,False,585010000000.0,405440000000.0,505130000000.0,520660000000.0,369460000000.0
2360,N,False,464420000000.0,671970000000.0,489960000000.0,373370000000.0,544850000000.0
2361,N,False,887800000000.0,53975000000.0,302760000000.0,120130000000.0,274900000000.0
2362,N,False,685070000000.0,730460000000.0,582090000000.0,499850000000.0,593200000000.0
2363,N,False,536590000000.0,495800000000.0,622980000000.0,303180000000.0,785760000000.0
2364,N,False,1148000000000.0,1525000000000.0,1265400000000.0,1456600000000.0,1516200000000.0
2365,N,False,757480000000.0,671090000000.0,713910000000.0,975900000000.0,826270000000.0
2366,N,False,669260000000.0,1329100000000.0,797900000000.0,1057000000000.0,1144900000000.0
2367,N,False,2050400000000.0,2803600000000.0,2359900000000.0,2480600000000.0,2899100000000.0
2368,N,False,518740000000.0,696110000000.0,699750000000.0,520350000000.0,680740000000.0
2369,N,False,425660000000.0,712710000000.0,372380000000.0,414190000000.0,536440000000.0
2370,N,False,549920000000.0,465340000000.0,900110000000.0,742790000000.0,645900000000.0
2371,N,False,150570000000.0,138130000000.0,53814000000.0,75079000000.0,78186000000.0
2372,N,False,1705400000000.0,1338400000000.0,1313200000000.0,1033800000000.0,1129600000000.0
2373,N,False,692700000000.0,660260000000.0,640760000000.0,1050600000000.0,1022200000000.0
2374,N,False,177120000000.0,339800000000.0,305200000000.0,597160000000.0,497080000000.0
2375,N,False,704230000000.0,941540000000.0,994210000000.0,685940000000.0,591520000000.0
2376,N,False,166600000000.0,267350000000.0,237850000000.0,163030000000.0,76443000000.0
2377,N,False,267620000000.0,314690000000.0,307040000000.0,480140000000.0,498240000000.0
2378,N,False,984220000000.0,981370000000.0,1093500000000.0,1214900000000.0,1261900000000.0
2379,N,False,988260000000.0,1422800000000.0,1500200000000.0,1591500000000.0,1934900000000.0
2380,N,False,338510000000.0,362460000000.0,368820000000.0,303050000000.0,105920000000.0
