,FLARE_TYPE,COINCIDENCE,MEANGBH_1,MEANGBH_2,MEANGBH_3,MEANGBH_4,MEANGBH_5,MEANGBH_6,MEANGBH_7,MEANGBH_8,MEANGBH_9,MEANGBH_10,MEANGBH_11,MEANGBH_12,MEANGBH_13,MEANGBH_14,MEANGBH_15,MEANGBH_16,MEANGBH_17,MEANGBH_18,MEANGBH_19,MEANGBH_20,MEANGBH_21,MEANGBH_22,MEANGBH_23,MEANGBH_24,MEANGBH_25,MEANGBH_26,MEANGBH_27,MEANGBH_28,MEANGBH_29,MEANGBH_30,MEANGBH_31,MEANGBH_32,MEANGBH_33,MEANGBH_34,MEANGBH_35,MEANGBH_36,MEANGBH_37,MEANGBH_38,MEANGBH_39,MEANGBH_40,MEANGBH_41,MEANGBH_42,MEANGBH_43,MEANGBH_44,MEANGBH_45,MEANGBH_46,MEANGBH_47,MEANGBH_48,MEANGBH_49,MEANGBH_50,MEANGBH_51,MEANGBH_52,MEANGBH_53,MEANGBH_54,MEANGBH_55,MEANGBH_56,MEANGBH_57,MEANGBH_58,MEANGBH_59,MEANGBH_60,MEANGBH_61,MEANGBH_62,MEANGBH_63,MEANGBH_64,MEANGBH_65,MEANGBH_66,MEANGBH_67,MEANGBH_68,MEANGBH_69,MEANGBH_70,MEANGBH_71,MEANGBH_72,MEANGBH_73,MEANGBH_74,MEANGBH_75,MEANGBH_76,MEANGBH_77,MEANGBH_78,MEANGBH_79,MEANGBH_80,MEANGBH_81,MEANGBH_82,MEANGBH_83,MEANGBH_84,MEANGBH_85,MEANGBH_86,MEANGBH_87,MEANGBH_88,MEANGBH_89,MEANGBH_90,MEANGBH_91,MEANGBH_92,MEANGBH_93,MEANGBH_94,MEANGBH_95,MEANGBH_96,MEANGBH_97,MEANGBH_98,MEANGBH_99,MEANGBH_100,MEANGBH_101,MEANGBH_102,MEANGBH_103,MEANGBH_104,MEANGBH_105,MEANGBH_106,MEANGBH_107,MEANGBH_108,MEANGBH_109,MEANGBH_110,MEANGBH_111,MEANGBH_112,MEANGBH_113,MEANGBH_114,MEANGBH_115,MEANGBH_116,MEANGBH_117,MEANGBH_118,MEANGBH_119,MEANGBH_120
1619,B,False,41.085,41.093,41.47,41.136,40.763,40.667,40.621,40.742,39.889,40.666,40.908,41.119,41.635,41.996,40.867,41.612,41.519,41.952,42.456,41.893,41.584,42.277,41.99,41.917,41.411,41.625,41.601,41.504,42.042,41.509,41.533,40.976,41.301,41.293,41.685,40.895,41.09,40.859,41.066,41.884,42.066,42.449,42.155,42.099,42.686,43.405,43.648,44.191,44.57,44.471,45.503,45.126,44.228,43.25,43.868,42.819,42.277,41.513,40.863,40.11,39.408,39.689,39.803,40.098,40.652,41.008,41.219,41.716,41.51,40.928,41.538,42.372,42.159,43.152,43.919,44.008,44.123,43.894,44.187,43.83,44.981,44.726,44.875,45.052,45.04,44.522,43.995,44.435,44.111,43.893,43.328,43.556,43.621,43.535,43.111,42.862,43.255,42.367,42.629,42.48,43.012,42.339,42.8,43.683,45.256,46.298,47.624,48.483,48.689,48.482,49.168,48.969,48.559,47.593,46.985,46.545,45.982,46.546,46.734,46.581
1620,B,False,74.154,73.787,71.655,72.3235,72.992,73.864,73.946,75.412,74.974,75.032,75.573,75.317,76.405,75.417,76.18,76.953,78.172,76.655,78.16,78.505,77.372,77.703,79.102,79.415,77.286,77.154,77.592,76.832,76.618,75.989,72.218,73.576,69.953,72.15,71.832,72.069,73.277,73.875,72.677,73.963,75.592,77.457,79.632,78.713,80.506,78.664,78.432,79.34,78.43,78.677,74.647,73.055,70.865,69.799,70.63,69.803,71.883,73.929,75.336,77.463,77.878,79.663,80.41,80.803,80.811,77.925,78.827,79.822,78.657,76.987,73.702,74.361,73.27,71.348,71.741,70.346,70.459,71.524,71.636,72.093,73.097,75.673,74.201,74.077,73.638,74.843,75.592,76.721,78.703,79.249,80.074,82.17,82.487,80.66,79.446,80.5,80.787,79.476,79.45,80.079,79.007,78.775,77.423,75.071,74.177,72.155,73.07613333333333,73.99726666666666,74.9184,75.83953333333334,76.76066666666667,77.6818,78.60293333333333,79.52406666666667,80.4452,81.36633333333333,82.28746666666666,83.20859999999999,84.12973333333333,85.05086666666666
1621,B,False,83.227,84.052,81.985,80.261,84.072,89.463,87.894,93.87,89.782,93.495,89.148,89.408,93.366,95.129,97.87,94.82,87.636,88.69,90.444,89.354,87.995,91.521,99.08,95.913,102.8,102.12,102.41,99.929,105.17,111.65,106.54,107.34,106.39,105.62,105.33,104.98,105.57,108.08,106.86,104.07,110.86,113.96,116.48,117.56,112.62,105.67,111.67,112.1,108.77,113.52,112.61,110.47,109.15,109.79,108.01,111.37,107.6,103.87,98.421,97.782,103.4,105.79,103.76,102.99,108.41,111.42,110.21,114.06,121.3,123.44,121.18,115.39,113.36,119.88,121.69,114.76,111.77,109.83,109.27,111.14,107.55,105.65,103.44,102.87,103.12,104.1,110.02,111.72,109.5,112.26,116.18,111.52,111.55,112.41,101.8,108.45,109.23,113.4,111.69,108.3,110.41,106.24,110.7,109.48,108.65,109.85,104.3,113.03,114.88,106.98,106.97,104.94,108.61,101.97,100.84,99.954,102.18,104.97,104.07,103.74
1622,B,False,83.626,80.62,83.56,84.65,84.468,84.145,82.012,84.219,86.005,88.284,88.557,86.028,91.343,91.437,89.742,85.21,86.773,88.784,85.802,85.158,84.575,81.822,81.884,84.584,80.478,79.519,81.344,84.41,83.184,81.723,82.657,78.368,75.266,71.806,73.223,72.559,74.692,73.623,76.515,80.034,81.906,85.795,85.907,89.549,90.684,95.583,99.341,95.996,95.108,93.094,83.87,82.469,77.123,75.33,77.312,77.803,82.485,81.314,87.069,85.34,82.592,83.847,84.569,86.121,86.495,86.878,87.768,91.523,91.794,91.932,94.179,93.841,92.678,93.137,88.526,88.458,85.12,82.656,82.81,86.785,87.439,88.584,86.396,89.228,87.738,93.069,89.094,88.835,90.415,90.519,90.85,88.316,81.945,78.704,78.783,74.437,76.209,79.519,79.177,81.04,81.20414285714287,81.36828571428572,81.53242857142857,81.69657142857143,81.8607142857143,82.02485714285714,82.189,82.35314285714286,82.51728571428572,82.68142857142857,82.84557142857142,83.00971428571428,83.17385714285714,83.338,81.9785,80.619,77.648,75.07,77.582,80.094
1623,B,False,63.712,64.267,64.093,63.042,63.034,61.936,62.225,60.55,59.439,57.632,57.394,56.702,56.456,57.873,56.676,56.787,56.791,57.31,57.456,55.946,56.795,57.499,58.709,57.583,59.676,58.391,59.564,59.559,61.184,60.54,60.994,60.684,60.289,60.611,59.228,59.964,58.984,59.248,57.058,56.988,55.257,54.865,55.292,54.9,56.621,54.089,53.895,55.378,57.052,58.181,59.811,62.033,62.742,62.699,64.014,64.069,65.891,64.978,64.922,65.539,65.981,65.685,62.709,62.117,63.606,63.261,64.34,64.942,65.317,66.637,67.492,68.877,69.072,69.276,70.885,71.684,72.328,72.728,72.086,70.952,72.532,72.9,70.912,69.393,68.93,69.13,70.529,71.341,70.727,70.208,70.095,70.204,69.222,71.816,72.46,71.683,71.165,71.326,73.006,73.087,73.756,72.969,72.589,71.799,70.919,71.364,72.091,70.863,69.874,69.303,68.887,67.944,67.268,65.812,64.421,65.804,66.205,67.1,68.751,69.422
1624,B,False,58.207,57.966,57.494,57.639,57.513,56.324,56.931,56.087,56.57,56.054,56.201,56.97,56.37,57.275,57.604,57.396,57.483,58.914,59.643,60.137,60.83,61.054,61.497,61.662,62.186,62.906,62.329,63.068,61.587,61.567,61.416,61.539,60.971,61.036,61.115,60.574,61.15,60.614,60.397,60.481,60.342,60.927,60.574,60.645,61.397,61.595,62.108,62.757,63.07,64.263,64.206,65.196,65.401,66.119,65.716,65.368,65.834,66.473,66.431,66.768,66.092,65.846,65.604,65.474,64.493,64.539,63.7,63.273,63.605,63.143,63.05,62.093,61.718,61.388,61.45,61.372,61.326,61.133,61.091,61.028,61.331,61.824,61.166,61.734,61.796,62.664,62.572,63.718,64.551,65.013,66.752,67.019,67.226,68.405,68.561,67.783,69.008,68.398,68.332,67.878,67.942,66.6,65.673,64.774,64.34,63.762,64.358,63.806,64.16,63.917,63.697,63.607,62.945,62.828,62.537,64.104,63.377,62.766,63.486,63.865
1625,B,False,60.587,60.105,62.085,61.561,62.583,63.42,64.284,65.347,66.003,66.985,68.648,68.986,69.005,68.962,70.114,71.111,69.624,70.137,69.768,69.25,70.107,70.045,71.105,69.858,69.028,69.401,69.071,68.572,69.355,70.017,69.384,69.787,70.624,70.247,70.016,70.427,70.404,70.613,70.021,69.438,68.398,67.947,67.332,67.042,65.247,66.209,65.469,64.952,63.221,62.882,61.773,61.96,62.071,62.347,64.062,65.651,67.891,70.1,70.956,71.912,73.045,72.976,71.557,71.008,69.832,68.164,67.303,65.903,64.463,63.845,63.669,63.662,62.51,62.469,62.047,61.679,63.172,64.065,62.145,62.794,63.438,64.496,64.106,64.161,65.267,64.372,65.1,65.324,65.291,65.801,64.288,63.326,63.785,62.912,62.741,63.183,62.735,64.108,63.249,64.356,65.862,67.494,66.691,68.953,70.807,72.193,73.025,73.695,75.631,76.875,76.354,76.684,74.827,73.363,70.652,68.603,67.765,66.646,66.746,67.634
1626,B,False,39.869,39.984,40.809,40.652,41.064,41.652,41.941,42.704,42.832,43.083,43.937,43.5,44.047,43.99,43.851,43.246,42.781,42.719,42.947,42.014,41.722,41.471,40.612,40.181,40.785,41.688,41.574,41.699,42.252,42.995,43.656,43.775,44.326,45.024,46.457,45.981,44.774,44.606,44.676,44.686,44.922,44.492,43.869,44.201,43.444,42.799,43.049,42.574,42.585,42.501,42.934,42.994,42.809,42.37,43.068,43.007,43.067,43.016,43.85,43.4,44.071,44.226,44.641,45.029,44.518,44.985,45.31,45.495,45.896,46.833,47.894,48.502,48.644,50.026,50.444,50.667,50.66,51.263,51.295,50.479,50.037,49.168,48.58,47.775,47.678,47.395,47.018,47.655,47.533,47.494,48.134,48.803,50.251,50.288,50.543,50.298,51.367,51.456,51.446,51.865,51.365,51.732,51.649,52.476,52.724,53.051,53.224,53.43,53.901,54.591,54.02,53.636,54.038,54.282,54.583,55.818,55.697,56.273,56.087,55.478
1627,B,False,56.369,56.723,56.285,57.07,57.636,57.774,59.17,60.113,59.797,60.352,60.738,60.039,62.333,63.052,62.38,63.604,65.782,66.535,69.082,68.864,68.305,69.561,69.181,68.444,70.025,70.346,71.013,70.328,69.259,69.245,68.637,66.093,68.294,68.787,68.555,67.516,66.384,64.729,64.596,64.677,65.198,63.518,63.089,62.336,62.35,62.152,61.314,61.507,60.963,60.734,62.398,62.76,65.339,67.559,68.239,71.509,74.098,74.883,78.263,79.941,78.992,80.612,79.795,80.125,80.013,77.787,75.055,73.358,71.437,69.52,68.153,68.576,66.946,65.492,64.525,63.839,64.926,65.376,64.533,67.132,67.291,68.246,68.825,69.033,68.372,69.343,68.144,68.309,68.084,69.047,69.305,67.961,69.504,68.197,68.675,69.748,70.132,70.821,70.824,71.228,70.368,70.237,72.169,73.476,76.664,78.022,81.078,81.712,82.18,82.024,81.463,80.666,78.923,75.977,75.462,72.379,71.917,70.075,70.663,70.152
1628,B,False,46.184,46.274,44.807,44.23,44.433,44.943,44.85,45.293,45.2,45.601,45.391,45.829,45.775,46.562,47.194,48.359,48.833,49.157,49.258,48.635,48.971,48.4,47.24,45.591,44.86,43.533,42.101,41.144,40.142,40.363,39.176,38.852,38.898,39.899,39.466,40.558,41.137,43.857,44.051,45.724,46.508,46.579,46.98,46.631,45.515,44.726,43.903,42.033,40.45,39.724,37.769,38.13,37.926,37.238,36.596,36.5,36.141,35.957,35.54,36.041,35.774,35.202,35.264,34.667,34.671,34.325,34.965,34.19,33.646,33.297,33.43,33.119,32.704,33.224,32.837,33.127,33.087,33.925,34.12,34.53,35.125,35.977,37.105,37.266,38.931,40.214,40.77,41.943,43.246,43.251,42.443,41.15,40.75646153846154,40.362923076923074,39.96938461538461,39.57584615384615,39.18230769230769,38.788769230769226,38.395230769230764,38.00169230769231,37.60815384615385,37.214615384615385,36.82107692307692,36.42753846153846,36.034,36.331,36.096,37.296,38.852,39.084,38.941,39.367,40.044,39.473,38.666,38.251,38.571,38.388,37.663,37.009
1629,B,False,47.564,47.128,46.863,46.872,47.655,47.969,47.639,47.674,48.29,48.665,49.168,48.588,48.505,48.344,49.38,49.095,48.44,48.05,48.03,47.943,47.821,47.621,48.229,48.789,49.021,49.276,49.361,49.991,49.892,50.175,50.965,51.072,51.996,52.261,53.09,54.488,54.389,54.697,56.246,56.404,56.745,55.787,55.558,54.671,54.009,53.409,52.61,50.972,50.765,49.483,49.775,50.071,49.679,49.723,49.88,49.403,50.244,50.862,51.631,51.819,52.208,52.892,53.048,53.959,53.791,54.206,54.315,54.732,54.646,54.923,54.927,54.426,54.964,54.354,53.426,53.71,53.17,52.672,52.523,52.12,52.523,52.353,52.316,51.532,51.561,52.718,53.048,52.473,53.105,53.374,54.554,55.572,56.181,57.712,58.694,60.637,61.058,60.804,60.401,60.62,60.08,60.117,58.558,58.277,57.544,56.669,56.102,56.295,56.841,56.414,56.267,57.029,56.486,56.995,58.329,58.694,58.373,58.096,59.406,59.76
1630,B,False,34.574,34.532,34.739,34.319,34.464,34.27,33.961,33.903,33.452,33.487,33.128,33.277,33.286,34.002,34.459,34.732,34.292,34.938,35.092,35.147,35.379,35.283,34.788,34.36,34.463,34.707,33.994,34.063,33.496,33.933,33.88,33.771,34.214,34.569,34.713,35.226,35.347,35.41,35.764,36.408,36.452,36.749,37.153,36.651,36.868,36.861,36.057,36.442,35.98,35.978,35.407,34.629,34.032,33.564,33.612,33.364,33.162,33.205,32.883,33.364,33.56,33.137,32.818,32.997,32.61,32.903,33.213,33.209,33.145,33.175,33.32,33.425,33.348,33.74,33.215,33.615,33.534,33.667,33.742,34.237,34.293,34.44,34.086,34.823,35.034,35.533,35.832,36.531,36.745,37.28,37.579,37.544,37.644,37.769,37.486,37.489,37.166,37.325,36.89,36.129,35.609,34.603,34.505,34.836,33.987,33.779,34.292,34.474,34.875,34.686,35.188,36.085,36.462,37.122,37.493,37.894,38.155,38.284,38.125,38.012
1631,B,False,40.532,40.335,40.19,40.1,39.838,39.363,39.083,39.332,39.527,39.511,39.718,39.43,39.389,38.896,38.806,38.63,38.227,37.883,37.347,37.153,36.878,36.389,36.259,35.829,35.579,35.481,34.888,34.735,34.688,34.385,34.434,34.468,34.448,34.606,34.362,34.396,34.524,34.495,34.693,35.149,35.579,35.719,35.922,35.289,35.192,34.965,34.664,34.418,34.271,33.68,33.251,33.045,32.626,32.451,32.101,31.779,31.548,31.423,31.392,31.489,31.412,31.19,31.145,30.638,30.721,30.843,30.807,30.47,30.783,30.296,30.666,30.616,30.459,30.621,30.522,30.471,30.525,30.272,30.561,30.75,30.989,30.987,31.036,31.636,32.354,32.023,32.408,31.962,32.174,31.967,31.772,31.929,31.674,31.158,31.099,31.039,30.689,30.692,30.306,30.285,30.106,30.089,30.371,30.634,30.236,30.216,30.137,30.364,30.65,30.623,30.388,30.444,30.808,30.842,30.863,30.91,30.996,31.054,30.904,30.864
1632,B,False,67.421,67.689,68.132,69.183,70.679,70.654,69.931,69.322,70.429,70.476,70.886,71.034,70.39,68.884,69.11,67.734,66.432,65.871,65.212,65.078,64.742,63.859,63.286,63.675,64.668,64.647,64.403,64.348,64.697,66.308,65.565,67.245,68.736,70.107,70.366,70.689,69.957,69.41,69.325,67.371,68.369,68.495,65.712,66.034,65.051,65.071,63.469,63.339,63.936,64.367,64.525,64.639,64.027,63.608,63.515,63.697,61.272,61.043,61.558,61.646,61.55,62.656,63.078,62.884,62.139,63.135,63.074,64.295,64.207,64.85,64.989,64.209,65.965,66.632,67.2,67.231,68.401,68.62,70.47,72.946,73.917,73.748,73.321,72.38,70.548,69.865,69.057,65.431,64.993,63.649,62.944,63.367,63.603,65.189,66.639,67.16,68.406,68.945,68.386,68.99,71.437,72.403,73.589,73.307,72.956,70.809,71.055,70.503,69.587,70.37,69.566,69.907,66.635,65.171,65.427,64.742,64.864,64.251,63.524,62.689
1633,B,False,46.427,48.759,48.176,48.869,47.811,48.509,47.873,47.351,47.558,46.849,47.71,47.033,47.092,46.316,45.534,43.547,43.32,44.896,43.835,42.941,43.195,43.752,43.264,40.612,42.459,41.942,41.047,40.495,40.116,41.503,40.349,40.22,39.49,38.537,38.754,39.197,39.699,39.642,39.489,40.479,39.281,40.184,39.665,39.334,39.144,37.933,38.202,38.291,37.208,37.181,36.686,36.639,35.869,36.101,35.569,37.406,37.082,38.934,36.858,37.431,37.727,37.839,38.61,38.057,37.571,36.826,36.209,35.752,36.115,35.283,35.45,34.516,35.021,34.62,35.402,35.398,35.006,35.808,35.465,35.688,34.194,33.718,33.605,33.314,33.802,34.417,33.083,34.124,34.816,34.738,35.329,35.511,34.257,35.353,35.685,34.993,34.263,34.836,34.933,35.463,36.152,35.245,38.552,33.2,33.914,34.321,32.921,35.048,33.448,33.625,32.614,33.471,37.187,34.609,32.371,32.992,33.82,34.261,35.528,35.517
1634,B,False,72.816,71.514,73.395,75.08,74.321,72.089,72.179,76.713,80.284,78.352,80.858,82.202,81.354,84.363,86.679,86.588,85.849,88.845,88.062,83.343,82.132,82.842,81.944,82.029,78.157,76.565,76.013,74.551,71.597,71.522,72.074,75.183,74.405,71.391,71.119,68.739,69.969,71.95,72.129,70.848,70.388,70.248,69.944,70.689,70.465,71.212,73.071,74.375,68.998,72.195,72.477,75.453,73.944,75.671,75.29,71.735,73.805,74.751,74.923,76.851,76.894,79.79,81.048,77.379,76.125,76.706,73.123,71.209,69.108,69.272,66.568,64.504,64.162,64.14,63.274,66.129,64.74,64.895,67.075,65.662,67.477,67.879,67.2,66.831,67.321,66.396,65.061,64.852,64.668,65.45,65.246,64.386,63.836,62.61,62.575,63.634,63.559,63.007,62.841,62.871,62.24,62.468,63.012,63.058,63.27,62.283,62.681,63.233,62.739,62.481,61.613,61.898,61.773,61.073,59.238,59.243,59.78,58.341,57.219,56.424
1635,B,False,57.981,57.862,57.949,59.036,58.345,57.48,57.307,56.273,55.44,54.813,53.263,52.551,52.132,51.681,52.481,52.295,52.176,51.497,51.633,52.159,52.842,53.256,53.175,53.349,52.87,53.239,54.065,54.174,53.398,53.734,53.16,53.155,53.369,52.588,52.901,52.839,52.502,52.963,53.084,54.156,53.721,54.214,54.196,54.11989189189189,54.04378378378378,53.96767567567567,53.89156756756756,53.81545945945946,53.73935135135135,53.663243243243244,53.587135135135135,53.511027027027026,53.43491891891892,53.35881081081081,53.2827027027027,53.20659459459459,53.13048648648649,53.05437837837838,52.97827027027027,52.90216216216216,52.826054054054055,52.749945945945946,52.67383783783784,52.59772972972973,52.52162162162162,52.44551351351352,52.36940540540541,52.2932972972973,52.21718918918919,52.14108108108108,52.064972972972974,51.988864864864865,51.91275675675676,51.83664864864865,51.76054054054054,51.68443243243244,51.60832432432433,51.53221621621622,51.45610810810811,51.38,51.071,50.549,51.215,50.392,51.045,50.81,50.989,50.578,51.641,51.694,51.952,51.836,51.445,52.629,52.971,52.532,51.938,52.586,52.449,51.882,51.466,51.553,51.491,51.823,51.117,51.144,51.051,51.639,51.25,51.795,51.521,51.158,51.271,51.597,51.674,52.166,52.746,53.036,53.411,54.375
1636,B,False,65.054,65.125,66.084,64.687,64.657,64.169,62.524,60.516,58.827,56.516,55.556,54.489,54.415,53.652,53.582,51.631,51.845,51.741,51.625,51.782,52.24,51.934,52.112,51.371,51.638,51.78,52.372,54.212,54.142,55.292,57.3,57.755,58.688,60.622,61.274,61.21,61.374,60.933,60.768,59.585,57.385,55.611,54.319,51.996,51.764,51.661,50.561,49.716,49.913,50.383,50.761,51.956,53.739,56.363,57.623,58.543,59.327,59.929,60.629,59.313,57.618,55.347,53.071,51.699,49.659,48.684,49.082,48.569,48.827,48.098,48.262,47.892,47.367,47.585,48.431,48.03,47.973,47.694,47.561,47.491,47.359,47.696,46.928,47.207,46.647,47.221,46.815,46.407,46.66,46.848,47.435,47.674,48.531,49.413,50.324,51.21,53.853,53.753,54.989,54.080749999999995,53.1725,52.264250000000004,51.356,50.001,48.215,46.964,45.748999999999995,44.534,44.501,44.561,44.807,45.212,45.55,45.616,46.098,47.327,48.92,49.192,49.861,49.522
1637,B,False,61.454,62.359,63.285,64.127,64.51,65.066,65.761,64.694,64.115,63.675,62.864,62.449,61.134,60.375,60.713,60.313,59.704,59.335,59.14,58.673,59.56,60.232,60.529,61.152,61.15,61.895,62.373,63.051,63.436,64.134,63.875,64.155,68.134,64.985,64.193,63.991,63.819,64.036,64.18,64.567,64.799,64.847,64.55,64.541,64.249,64.677,63.584,63.02,62.39,62.24,62.153,62.305,61.886,61.048,60.31,60.0,59.659,59.826,59.701,59.537,59.615,59.864,60.113,60.534,59.277,58.019999999999996,56.763,55.506,54.249,52.992000000000004,51.735,50.478,61.676,62.698,61.823,61.448,60.866,64.452,60.29,60.274,60.527,64.164,60.06,59.234,59.339,58.895,59.946,60.255,63.819,60.356,60.669,60.624,60.432,60.159,60.298,60.262,59.663,59.933,60.206,60.688,60.604,60.603,60.677,60.913,60.568,60.55,60.217,59.854,60.333,60.035,60.021,60.054,59.966,60.615,60.357,60.828,60.826,61.554,62.192,63.146
1638,B,False,39.985,40.313,40.454,40.283,40.242,40.023,40.036,40.138,39.918,40.541,40.555,40.529,40.203,40.073,39.665,39.895,39.636,39.512,38.803,39.264,39.108,39.097,39.41,39.356,39.362,39.098,39.26,39.38,38.952,39.073,39.078,39.447,40.007,39.96,40.351,40.746,40.632,40.417,41.278,41.123,41.392,41.291,41.216,41.087,41.077,40.683,40.17,39.934,39.973,39.152,38.816,38.895,38.735,38.835,38.958,38.983,39.092,39.911,40.15,40.657,40.956,41.575,41.953,41.918,42.148,42.146,41.9,41.946,42.298,42.094,42.384,42.456,42.123,42.054,42.355,42.473,42.426,42.664,42.468,42.331,42.204,42.433,42.75,43.033,42.806,43.123,43.252,42.715,42.382,42.027,41.872,41.798,41.366,40.947,40.92,40.708,40.428,40.665,40.868,40.995,41.484,41.972,42.227,42.893,43.743,43.933,44.808,44.638,44.341,44.363,43.927,43.722,43.112,42.704,42.921,42.526,42.749,42.323,42.464,42.679
1639,B,False,76.166,75.855,70.924,71.774,71.416,70.899,70.982,78.495,78.24,78.531,80.177,85.531,87.016,86.977,85.823,84.106,84.902,82.039,82.025,80.149,77.082,78.728,75.702,75.315,74.748,75.609,73.294,69.649,70.819,68.035,67.579,69.195,68.489,68.868,70.298,71.032,69.011,66.391,69.534,69.492,67.18,69.317,69.93,69.172,66.742,66.414,67.115,69.095,68.285,67.351,66.884,68.115,66.787,68.774,68.774,72.192,72.44,75.248,77.015,79.276,84.853,83.641,81.276,78.734,79.243,77.809,77.89,75.399,79.714,76.759,76.751,71.133,73.137,71.359,65.541,64.932,68.837,69.787,73.726,74.498,74.05,75.023,79.441,83.78,81.977,79.582,80.95,76.085,77.46,76.569,75.369,77.48,73.751,73.948,74.237,71.6,71.307,71.856,67.533,70.612,69.267,68.593,68.76,70.533,71.902,68.708,71.168,69.036,69.066,71.128,72.308,70.537,73.625,74.46,74.705,75.048,76.227,74.932,73.672,70.564
1640,B,False,36.896,37.484,37.015,38.059,36.638,36.036,35.681,35.005,34.629,34.503,34.478,34.941,34.584,34.431,33.906,34.646,34.613,34.869,34.906,34.714,34.119,34.912,35.549,35.699,35.394,34.66,35.15,34.791,35.904,36.084,36.475,36.966,36.943,36.958,36.55,36.143,37.025,37.074,36.796,35.422,35.53,35.524,35.778,35.824,36.096,35.369,36.001,35.683,34.943,34.575,34.579,35.53,35.207,35.861,35.02,34.968,35.229,33.995,34.942,35.397,35.04,35.299,35.597,34.384,35.045,36.422,37.484,35.034,35.195,36.593,36.627,36.798,36.562,36.212,34.715,35.806,36.441,38.53,35.961,36.184,36.559,36.008,35.676,35.084,35.291,36.597,36.836,35.182,34.808,37.285,36.524,35.894,37.134,37.369,36.079,36.225,35.105,34.464,35.635,35.144,34.764,35.692,35.908,34.202,34.761,35.382,34.902,33.988,32.603,33.225,34.155,36.589,33.929,35.011,35.356,36.929,41.322,30.185,28.252,25.04
1641,B,False,63.537,61.658,61.735,61.367,61.562,60.957,62.435,62.842,63.744,64.817,66.953,69.072,68.808,70.185,70.762,71.173,71.153,70.416,68.859,66.672,66.154,65.252,64.561,63.741,61.926,60.843,61.832,62.292,59.869,60.452,60.774,61.975,63.596,63.64,62.685,62.928,64.576,63.395,62.876,62.931,64.394,63.498,62.958,63.989,64.771,64.372,64.295,65.155,64.354,65.345,65.695,66.254,67.609,68.592,71.813,70.731,71.671,71.643,70.907,69.609,67.184,67.303,67.703,68.103,68.503,68.90299999999999,69.303,69.703,70.103,70.503,70.90299999999999,71.303,71.703,72.103,72.503,72.90299999999999,73.303,74.247,74.018,73.729,73.44,72.478,71.967,71.262,71.047,69.97,70.343,68.367,67.11,66.71,66.81,65.74,64.897,65.105,65.78,65.11,64.533,63.312,63.836,64.574,65.331,64.804,64.945,64.508,64.628,65.403,66.371,66.806,66.374,67.289,67.86,66.414,65.64,65.505,64.768,63.129,62.048,61.301,59.715,58.721
1642,B,False,44.131,44.844,46.949,48.3,48.59,48.137,47.511,46.149,46.035,45.019,42.5,39.861,39.195,39.329,38.294,37.95,35.937,35.366,33.356,34.201,35.012,35.051,34.554,33.848,32.777,33.839,33.494,33.221,33.196,33.402,34.482,34.142,33.939,34.461,34.845,35.232,35.848,34.865,35.239,35.755,34.312,34.232,36.05,37.353,37.928,38.313,39.614,40.793,41.966,41.899,40.355,41.225,40.866,40.996,39.325,37.597,37.680454545454545,37.763909090909095,37.84736363636364,37.93081818181818,38.014272727272726,38.097727272727276,38.18118181818182,38.26463636363636,38.34809090909091,38.43154545454546,38.515,40.092,39.669,39.965,41.177,40.589,40.018,41.465,41.54,39.541,40.002,38.173,36.707,35.695,34.578,34.975,34.71,33.869,34.557,34.846,32.521,33.883,32.574,34.393,32.556,32.028,32.384,32.202,32.166,33.875,34.431,33.287,35.362,33.764,34.57,35.009,36.254,34.473,34.07,33.835,33.694,32.669,31.077,30.504,28.27,28.07,28.097,27.923,27.372,26.569,26.749,27.774,27.551,29.293
1643,B,False,55.35,53.897,53.096,52.352,52.074,51.797,51.948,51.522,51.616,51.837,51.786,52.654,53.749,54.64,55.442,55.937,56.555,57.471,58.861,58.857,59.768,59.426,59.904,60.113,59.386,60.015,60.397,59.706,60.907,60.696,60.408,59.954,59.434,58.805,58.51,58.495,58.208,57.995,56.948,55.287,54.592,53.926,53.614,53.844,53.296,53.562,53.849,54.653,55.775,57.004,58.442,60.11,60.943,62.176,62.39,63.216,63.537,62.592,60.778,59.175,58.263,57.106,56.38,55.958,55.915,55.481,55.693,56.41,57.389,57.163,57.795,58.7,59.431,59.467,60.6,60.881,61.983,61.475,62.359,63.321,63.571,63.01,63.286,63.034,63.035,62.773,63.788,63.612,63.202,63.864,63.995,63.842,63.192,62.713,62.594,62.429,61.33,60.902,61.221,61.159,59.438,59.085,58.379,58.248,57.249,57.233,56.144,56.362,56.149,56.205,56.75,56.957,58.596,61.208,62.586,64.381,64.55,65.282,64.468,64.015
